web-scraper-order,web-scraper-start-url,link,link-href,url,ad_brand,date
1692263024-184,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17246413802977479283,Bundl Technologies Pvt. Ltd.,
1692263024-185,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17876494230124665210,Bundl Technologies Pvt. Ltd.,
1692263024-186,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/353786575922572289,Bundl Technologies Pvt. Ltd.,
1692263024-187,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3709794741911549148,Bundl Technologies Pvt. Ltd.,
1692263024-188,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3736336715308383186,Bundl Technologies Pvt. Ltd.,
1692263024-189,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13993581794780906932,Bundl Technologies Pvt. Ltd.,
1692263024-190,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1511500867656453697,Bundl Technologies Pvt. Ltd.,
1692263024-191,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17698231803242408239,Bundl Technologies Pvt. Ltd.,
1692263024-192,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/18345248036699926871,Bundl Technologies Pvt. Ltd.,
1692263024-193,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16411540971523398438,Bundl Technologies Pvt. Ltd.,
1692263024-194,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/623581202061377545,Bundl Technologies Pvt. Ltd.,
1692263024-195,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1551486322443152939,Bundl Technologies Pvt. Ltd.,
1692263024-196,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7351849089178196459,Bundl Technologies Pvt. Ltd.,
1692263024-197,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16488100305877768880,Bundl Technologies Pvt. Ltd.,
1692263024-198,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16526974468409170384,Bundl Technologies Pvt. Ltd.,
1692263024-199,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7294465006687166672,Bundl Technologies Pvt. Ltd.,
1692263024-200,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1940853698027489523,Bundl Technologies Pvt. Ltd.,
1692263024-201,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5567119164012536578,Bundl Technologies Pvt. Ltd.,
1692263024-202,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13986775660578189223,Bundl Technologies Pvt. Ltd.,
1692263024-203,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6438920953669036829,Bundl Technologies Pvt. Ltd.,
1692263024-204,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8721293279383409244,Bundl Technologies Pvt. Ltd.,
1692263024-205,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4954525828054285547,Bundl Technologies Pvt. Ltd.,
1692263024-206,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1157863554702083415,Bundl Technologies Pvt. Ltd.,
1692263024-207,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6995144306068986747,Bundl Technologies Pvt. Ltd.,
1692263024-208,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17985923969278797311,Bundl Technologies Pvt. Ltd.,
1692263024-209,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7350997430637957160,Bundl Technologies Pvt. Ltd.,
1692263024-210,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10453276963582214498,Bundl Technologies Pvt. Ltd.,
1692263024-211,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1398654620437812143,Bundl Technologies Pvt. Ltd.,
1692263024-212,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1510782611435838596,Bundl Technologies Pvt. Ltd.,
1692263024-213,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17167085945559474193,Bundl Technologies Pvt. Ltd.,
1692263024-214,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5769708463140346407,Bundl Technologies Pvt. Ltd.,
1692263024-215,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17257875383424668486,Bundl Technologies Pvt. Ltd.,
1692263024-216,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4298276512562732892,Bundl Technologies Pvt. Ltd.,
1692263024-217,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14790903676263238839,Bundl Technologies Pvt. Ltd.,
1692263024-218,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5361586480879763420,Bundl Technologies Pvt. Ltd.,
1692263024-219,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15628162617016719606,Bundl Technologies Pvt. Ltd.,
1692263024-220,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8905105747066682148,Bundl Technologies Pvt. Ltd.,
1692263024-221,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17660012613253992703,Bundl Technologies Pvt. Ltd.,
1692263024-222,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3485976700115311190,Bundl Technologies Pvt. Ltd.,
1692263024-223,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3447381400829462803,Bundl Technologies Pvt. Ltd.,
1692263024-224,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15378152407767104342,Bundl Technologies Pvt. Ltd.,
1692263024-225,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8368667458030224717,Bundl Technologies Pvt. Ltd.,
1692263024-226,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6916208175059911239,Bundl Technologies Pvt. Ltd.,
1692263024-227,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12889066319930638710,Bundl Technologies Pvt. Ltd.,
1692263024-228,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6340160022153585795,Bundl Technologies Pvt. Ltd.,
1692263024-229,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5238817307219964977,Bundl Technologies Pvt. Ltd.,
1692263024-230,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3648808792316471896,Bundl Technologies Pvt. Ltd.,
1692263024-231,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11095687936818561323,Bundl Technologies Pvt. Ltd.,
1692263024-232,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5875217116899091975,Bundl Technologies Pvt. Ltd.,
1692263024-233,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17276304715423506111,Bundl Technologies Pvt. Ltd.,
1692263024-234,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9722863974501033475,Bundl Technologies Pvt. Ltd.,
1692263024-235,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6221964539696901648,Bundl Technologies Pvt. Ltd.,
1692263024-236,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16276541872129244191,Bundl Technologies Pvt. Ltd.,
1692263024-237,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17383598244536804126,Bundl Technologies Pvt. Ltd.,
1692263024-238,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11780570021208023557,Bundl Technologies Pvt. Ltd.,
1692263024-239,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16282380080683392979,Bundl Technologies Pvt. Ltd.,
1692263024-240,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17985923969278797311,Bundl Technologies Pvt. Ltd.,
1692263024-241,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12886202958918369329,Bundl Technologies Pvt. Ltd.,
1692263024-242,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1182763274002735256,Bundl Technologies Pvt. Ltd.,
1692263024-243,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1800109643710122967,Bundl Technologies Pvt. Ltd.,
1692263024-244,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11412963312398949973,Bundl Technologies Pvt. Ltd.,
1692263024-245,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2920070300515314595,Bundl Technologies Pvt. Ltd.,
1692263024-246,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17489373595383177978,Bundl Technologies Pvt. Ltd.,
1692263024-247,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5291830658764270282,Bundl Technologies Pvt. Ltd.,
1692263024-248,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17041783263968266886,Bundl Technologies Pvt. Ltd.,
1692263024-249,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5784445629529373606,Bundl Technologies Pvt. Ltd.,
1692263024-250,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13296367745670801769,Bundl Technologies Pvt. Ltd.,
1692263024-251,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14811929984388876175,Bundl Technologies Pvt. Ltd.,
1692263024-252,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5392599174474633129,Bundl Technologies Pvt. Ltd.,
1692263024-253,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5591480556745691910,Bundl Technologies Pvt. Ltd.,
1692263024-254,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/882714860926243756,Bundl Technologies Pvt. Ltd.,
1692263024-255,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12388057178851171045,Bundl Technologies Pvt. Ltd.,
1692263024-256,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6314704006014145646,Bundl Technologies Pvt. Ltd.,
1692263024-257,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15379885328616790396,Bundl Technologies Pvt. Ltd.,
1692263024-258,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9379225424078703734,Bundl Technologies Pvt. Ltd.,
1692263024-259,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2214683730315307898,Bundl Technologies Pvt. Ltd.,
1692263024-260,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15038066637026577182,Bundl Technologies Pvt. Ltd.,
1692263024-261,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8633603824082859653,Bundl Technologies Pvt. Ltd.,
1692263024-262,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9124369086922995855,Bundl Technologies Pvt. Ltd.,
1692263024-263,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16698687725899940877,Bundl Technologies Pvt. Ltd.,
1692263024-264,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4298276512562732892,Bundl Technologies Pvt. Ltd.,
1692263024-265,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10234610825040381192,Bundl Technologies Pvt. Ltd.,
1692263024-266,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5642107111533730531,Bundl Technologies Pvt. Ltd.,
1692263024-267,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11037954790123150185,Bundl Technologies Pvt. Ltd.,
1692263024-268,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13248392819827627723,Bundl Technologies Pvt. Ltd.,
1692263024-269,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5361586480879763420,Bundl Technologies Pvt. Ltd.,
1692263024-270,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7269940819904314109,Bundl Technologies Pvt. Ltd.,
1692263024-271,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14388940530378228841,Bundl Technologies Pvt. Ltd.,
1692263024-272,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15534146601217911860,Bundl Technologies Pvt. Ltd.,
1692263024-273,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/581391904069203529,Bundl Technologies Pvt. Ltd.,
1692263024-274,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2448584339671179626,Bundl Technologies Pvt. Ltd.,
